-7.0, -4.0, 12.0, -10.0, -16.0, -4.0, -2.0, -12.0
0.0, -4.0, -8.0, 1.0, -27.0, -5.0, -6.0, -12.0
-3.0, 3.0, 46.0, 27.0, 9.0, -6.0, -6.0, -23.0
4.0, -3.0, -25.0, 34.0, 7.0, -11.0, 3.0, -6.0
-2.0, 5.0, -29.0, 6.0, 6.0, 4.0, 6.0, -13.0
-4.0, -4.0, -19.0, 13.0, -6.0, -3.0, -2.0, -13.0
6.0, 4.0, -12.0, -2.0, 0.0, -18.0, -11.0, -10.0
-2.0, -3.0, 20.0, 28.0, -17.0, 37.0, 6.0, -8.0
-2.0, -5.0, 17.0, 8.0, 24.0, -9.0, -10.0, -20.0
-1.0, -4.0, 5.0, -52.0, 2.0, 1.0, -1.0, -11.0
-7.0, -8.0, -18.0, 44.0, 0.0, -7.0, -5.0, -15.0
-3.0, -3.0, -48.0, -23.0, 1.0, -11.0, -2.0, -17.0
-2.0, 1.0, 26.0, -20.0, -10.0, -2.0, -2.0, -17.0
1.0, 5.0, -32.0, 25.0, -2.0, -15.0, -3.0, -14.0
0.0, 5.0, 28.0, 63.0, 14.0, 6.0, -39.0, -34.0
4.0, 0.0, 12.0, -9.0, -5.0, -4.0, 38.0, 18.0
2.0, -5.0, -5.0, 7.0, 1.0, 14.0, 13.0, -1.0
-1.0, 1.0, -24.0, -25.0, 4.0, -8.0, -40.0, -42.0
-6.0, 0.0, 3.0, 50.0, 10.0, 10.0, -7.0, -20.0
-2.0, 10.0, -20.0, 55.0, 9.0, -19.0, -25.0, -22.0
7.0, -6.0, 17.0, -123.0, -14.0, -24.0, 1.0, -9.0
-6.0, -5.0, 18.0, 37.0, -2.0, 39.0, 8.0, -8.0
-2.0, -2.0, -17.0, 4.0, -4.0, 5.0, 4.0, -12.0
4.0, 2.0, -36.0, -71.0, -2.0, 0.0, -9.0, -16.0
-4.0, 0.0, 1.0, 76.0, -3.0, -5.0, 11.0, -9.0
1.0, 5.0, 21.0, 38.0, 11.0, 0.0, -2.0, -13.0
-5.0, -6.0, 30.0, -31.0, -4.0, -4.0, 17.0, -8.0
-8.0, -8.0, 6.0, -7.0, -8.0, -3.0, 2.0, -13.0
-3.0, -1.0, -34.0, 0.0, 22.0, 1.0, -6.0, -10.0
1.0, 5.0, 42.0, 26.0, -34.0, -8.0, -4.0, -19.0
3.0, 5.0, -70.0, 46.0, 8.0, 20.0, -1.0, -14.0
-3.0, 0.0, 43.0, -20.0, -5.0, -17.0, -1.0, -19.0
-4.0, -3.0, 32.0, 46.0, 18.0, 9.0, -5.0, -15.0
4.0, -3.0, -42.0, -75.0, 3.0, 6.0, 15.0, -7.0
5.0, 1.0, 10.0, -3.0, -21.0, -3.0, -5.0, -18.0
-2.0, 0.0, 21.0, 82.0, 6.0, 29.0, 37.0, 11.0
8.0, 0.0, -32.0, -102.0, -21.0, 2.0, -38.0, -41.0
-12.0, -6.0, 12.0, 23.0, -1.0, -8.0, 9.0, -13.0
1.0, 2.0, 11.0, -8.0, 11.0, -14.0, -1.0, -13.0
3.0, -4.0, -14.0, -30.0, -10.0, 13.0, -7.0, -20.0
